TIME,KW
2/4/2019 20:00,1.64
2/4/2019 21:00,2.19
2/4/2019 20:15,1.1
2/4/2019 20:30,0.82
2/4/2019 20:45,1.92
2/4/2019 21:15,1.92
2/4/2019 22:45,1.92
2/4/2019 21:30,1.37
2/4/2019 21:45,2.19
2/4/2019 22:00,1.92
2/4/2019 22:15,2.47
2/4/2019 22:30,2.19
2/4/2019 23:00,0.55
2/4/2019 23:15,1.1
2/4/2019 23:30,2.47
2/4/2019 23:45,1.1
2/5/2019 0:00,0.91
2/5/2019 1:00,1.82
2/5/2019 0:15,1.52
2/5/2019 0:30,0.91
2/5/2019 0:45,1.52
2/5/2019 2:00,2.43
2/5/2019 1:15,1.22
2/5/2019 1:30,0.91
2/5/2019 1:45,0.3
2/5/2019 3:00,1.52
2/5/2019 2:15,1.82
2/5/2019 2:30,0.61
2/5/2019 2:45,0.91
2/5/2019 3:15,1.22
2/5/2019 3:30,1.52
2/5/2019 3:45,1.52
2/5/2019 4:00,0.61
2/5/2019 5:00,0.91
2/5/2019 4:15,1.22
2/5/2019 4:30,1.82
2/5/2019 4:45,2.13
2/5/2019 5:15,0.3
2/5/2019 5:30,1.52
2/5/2019 5:45,0.91
2/5/2019 6:00,2.13
2/5/2019 15:00,1.82
2/5/2019 14:15,1.22
2/5/2019 14:30,0.3
2/5/2019 14:45,1.22
2/5/2019 16:00,0.91
2/5/2019 15:15,2.13
2/5/2019 15:30,0.61
2/5/2019 15:45,0.91
2/5/2019 17:00,0.91
2/5/2019 16:15,3.65
2/5/2019 16:30,1.22
2/5/2019 16:45,1.22
2/5/2019 17:15,0.3
2/5/2019 17:30,2.13
2/5/2019 17:45,3.04
2/5/2019 18:00,1.82
2/5/2019 19:00,2.13
2/5/2019 18:15,0.91
2/5/2019 18:30,2.74
2/5/2019 18:45,3.65
2/5/2019 19:15,2.43
2/5/2019 20:45,1.52
2/5/2019 19:30,2.74
2/5/2019 19:45,1.22
2/5/2019 20:00,1.22
2/5/2019 20:15,1.22
2/5/2019 20:30,3.34
2/5/2019 21:00,1.22
2/5/2019 21:15,1.82
2/5/2019 21:30,2.43
2/5/2019 21:45,2.13
2/5/2019 22:00,2.13
2/5/2019 23:30,0.61
2/5/2019 22:15,2.13
2/5/2019 22:30,1.52
2/5/2019 22:45,1.82
2/5/2019 23:00,2.43
2/5/2019 23:15,2.13
2/5/2019 23:45,0.91
2/6/2019 0:00,1.13
2/6/2019 1:00,0.75
2/6/2019 0:15,1.13
2/6/2019 0:30,0.94
2/6/2019 0:45,0.75
2/6/2019 1:15,0.75
2/6/2019 1:30,1.32
2/6/2019 1:45,1.51
2/6/2019 2:00,0.56
2/6/2019 3:00,0.94
2/6/2019 2:15,1.69
2/6/2019 2:30,0.94
2/6/2019 2:45,1.32
2/6/2019 3:15,0.75
2/6/2019 3:30,0.94
2/6/2019 3:45,0.56
2/6/2019 4:00,0.94
2/6/2019 5:00,0.56
2/6/2019 4:15,1.13
2/6/2019 4:30,0.94
2/6/2019 4:45,0.56
2/6/2019 5:15,1.13
2/6/2019 5:30,1.32
2/6/2019 5:45,0.56
2/6/2019 6:00,0.19
2/6/2019 7:00,0.75
2/6/2019 6:15,0.38
2/6/2019 6:30,0.94
2/6/2019 6:45,0.94
2/6/2019 7:15,0.75
2/6/2019 7:30,0.56
2/6/2019 7:45,0.19
2/6/2019 8:00,0.94
2/6/2019 11:00,2.07
2/6/2019 10:15,0.75
2/6/2019 10:30,2.82
2/6/2019 10:45,3.01
2/6/2019 11:15,0.94
2/6/2019 11:30,0.19
2/6/2019 11:45,0.19
2/6/2019 12:00,0.56
2/6/2019 13:00,0.38
2/6/2019 12:15,1.13
2/6/2019 12:30,1.13
2/6/2019 12:45,0.38
2/6/2019 13:15,0.94
2/6/2019 13:30,4.71
2/6/2019 13:45,9.42
2/6/2019 14:00,6.21
2/6/2019 17:00,1.32
2/6/2019 16:15,1.51
2/6/2019 16:30,0
2/6/2019 16:45,0.38
2/6/2019 17:15,0.94
2/6/2019 17:30,0.56
2/6/2019 17:45,0.94
2/6/2019 18:00,1.13
2/6/2019 19:30,1.32
2/6/2019 18:15,0.56
2/6/2019 18:30,0.75
2/6/2019 18:45,0.94
2/6/2019 19:00,0.94
2/6/2019 19:15,0.75
2/6/2019 19:45,1.32
2/6/2019 20:00,0.75
2/6/2019 21:00,0.75
2/6/2019 20:15,0.94
2/6/2019 20:30,1.32
2/6/2019 20:45,1.51
2/6/2019 21:15,1.69
2/6/2019 21:30,3.39
2/6/2019 21:45,2.07
2/6/2019 22:00,1.13
2/6/2019 23:00,1.13
2/6/2019 22:15,1.32
2/6/2019 22:30,2.45
2/6/2019 22:45,1.51
2/6/2019 23:15,1.13
2/6/2019 23:30,1.32
2/6/2019 23:45,0.56
2/7/2019 0:00,1.38
2/7/2019 1:00,2.29
2/7/2019 0:15,0.92
2/7/2019 0:30,1.83
2/7/2019 0:45,1.38
2/7/2019 1:15,3.21
2/7/2019 1:30,2.29
2/7/2019 1:45,1.38
2/7/2019 2:00,3.21
2/7/2019 3:00,1.83
2/7/2019 2:15,1.83
2/7/2019 2:30,2.75
2/7/2019 2:45,2.75
2/7/2019 3:15,1.38
2/7/2019 3:30,2.29
2/7/2019 3:45,4.13
2/7/2019 4:00,1.38
2/7/2019 7:00,0.92
2/7/2019 6:15,1.38
2/7/2019 6:30,2.75
2/7/2019 6:45,1.38
2/7/2019 7:15,1.83
2/7/2019 7:30,3.21
2/7/2019 7:45,0.46
2/7/2019 8:00,0.46
2/7/2019 17:00,1.38
2/7/2019 16:15,0.92
2/7/2019 16:30,0.46
2/7/2019 16:45,0.92
2/7/2019 17:15,1.83
2/7/2019 17:30,2.29
2/7/2019 17:45,1.83
2/7/2019 18:00,0.92
2/7/2019 19:00,1.83
2/7/2019 18:15,0.46
2/7/2019 18:30,2.75
2/7/2019 18:45,2.75
2/7/2019 19:15,1.83
2/7/2019 19:30,1.83
2/7/2019 19:45,3.21
2/7/2019 20:00,2.29
2/7/2019 21:00,7.34
2/7/2019 20:15,1.83
2/7/2019 20:30,1.83
2/7/2019 20:45,5.05
2/7/2019 21:15,1.38
2/7/2019 21:30,1.38
2/7/2019 21:45,1.38
2/7/2019 22:00,3.67
2/8/2019 1:00,1.55
2/8/2019 0:15,0.93
2/8/2019 0:30,3.11
2/8/2019 0:45,1.86
2/8/2019 1:15,1.55
2/8/2019 1:30,2.48
2/8/2019 1:45,2.8
2/8/2019 2:00,1.86
2/8/2019 3:00,2.48
2/8/2019 2:15,1.55
2/8/2019 2:30,1.86
2/8/2019 2:45,2.48
2/8/2019 3:15,1.86
2/8/2019 3:30,1.86
2/8/2019 5:00,2.17
2/8/2019 3:45,1.86
2/8/2019 4:00,2.48
2/8/2019 4:15,2.48
2/8/2019 4:30,1.86
2/8/2019 4:45,1.86
2/8/2019 5:15,2.48
2/8/2019 5:30,1.24
2/8/2019 5:45,1.86
2/8/2019 6:00,0.93
2/8/2019 7:00,1.55
2/8/2019 6:15,1.55
2/8/2019 6:30,2.17
2/8/2019 6:45,1.24
2/8/2019 7:15,0.31
2/8/2019 7:30,1.55
2/8/2019 7:45,2.17
2/8/2019 8:00,1.24
2/8/2019 17:00,0.31
2/8/2019 16:15,0.93
2/8/2019 16:30,2.17
2/8/2019 16:45,1.86
2/8/2019 17:15,1.55
2/8/2019 17:30,1.86
2/8/2019 17:45,1.86
2/8/2019 18:00,2.17
2/8/2019 19:00,1.86
2/8/2019 18:15,0.93
2/8/2019 18:30,0.93
2/8/2019 18:45,2.17
2/8/2019 19:15,1.86
2/8/2019 19:30,1.86
2/8/2019 19:45,1.86
2/8/2019 20:00,1.55
2/8/2019 21:00,1.24
2/8/2019 20:15,1.86
2/8/2019 20:30,1.86
2/8/2019 20:45,1.55
2/8/2019 21:15,1.55
2/8/2019 21:30,2.48
2/8/2019 21:45,2.8
2/8/2019 22:00,1.55
2/9/2019 1:00,1.08
2/9/2019 0:15,1.51
2/9/2019 0:30,0.86
2/9/2019 0:45,0.86
2/9/2019 1:15,1.94
2/9/2019 1:30,0.65
2/9/2019 1:45,1.08
2/9/2019 2:00,0.86
2/9/2019 3:00,1.73
2/9/2019 2:15,0.86
2/9/2019 2:30,1.73
2/9/2019 2:45,1.3
2/9/2019 3:15,1.51
2/9/2019 3:30,1.3
2/9/2019 3:45,1.94
2/9/2019 4:00,1.51
2/9/2019 5:00,1.08
2/9/2019 4:15,1.3
2/9/2019 4:30,1.51
2/9/2019 4:45,0.65
2/9/2019 5:15,1.94
2/9/2019 5:30,1.08
2/9/2019 5:45,1.08
2/9/2019 6:00,1.08
2/9/2019 7:00,0.86
2/9/2019 6:15,1.3
2/9/2019 6:30,1.73
2/9/2019 6:45,1.3
2/9/2019 7:15,1.08
2/9/2019 12:45,0.86
2/9/2019 7:30,0.86
2/9/2019 7:45,1.73
2/9/2019 8:00,1.3
2/9/2019 12:15,0.43
2/9/2019 12:30,0.43
2/9/2019 13:00,1.3
2/9/2019 13:15,1.08
2/9/2019 13:30,0.22
2/9/2019 13:45,0.65
2/9/2019 14:00,0.86
2/9/2019 17:00,1.94
2/9/2019 16:15,0.86
2/9/2019 16:30,0.86
2/9/2019 16:45,1.3
2/9/2019 17:15,1.73
2/9/2019 17:30,1.3
2/9/2019 17:45,1.94
2/9/2019 18:00,2.16
2/9/2019 19:00,1.3
2/9/2019 18:15,1.08
2/9/2019 18:30,1.94
2/9/2019 18:45,1.94
2/9/2019 19:15,2.59
2/9/2019 19:30,3.67
2/9/2019 19:45,4.1
2/9/2019 20:00,2.59
2/9/2019 21:00,1.73
2/9/2019 20:15,0.86
2/9/2019 20:30,1.3
2/9/2019 20:45,0.86
2/9/2019 21:15,1.51
2/9/2019 21:30,1.08
2/9/2019 21:45,2.16
2/9/2019 22:00,1.3
2/9/2019 23:00,2.16
2/9/2019 22:15,1.51
2/9/2019 22:30,1.3
2/9/2019 22:45,1.94
2/10/2019 0:00,1.52
2/9/2019 23:15,1.51
2/9/2019 23:30,1.51
2/9/2019 23:45,1.51
2/10/2019 1:00,1.74
2/10/2019 0:15,1.08
2/10/2019 0:30,1.95
2/10/2019 0:45,0.87
2/10/2019 1:15,1.74
2/10/2019 1:30,1.95
2/10/2019 1:45,1.95
2/10/2019 2:00,0.87
2/10/2019 5:00,2.17
2/10/2019 4:15,2.39
2/10/2019 4:30,1.08
2/10/2019 4:45,0.43
2/10/2019 5:15,1.52
2/10/2019 5:30,1.52
2/10/2019 5:45,2.17
2/10/2019 6:00,0.87
2/10/2019 8:15,6.94
2/10/2019 8:30,1.52
2/10/2019 9:30,1.08
2/10/2019 8:45,4.12
2/10/2019 9:00,4.56
2/10/2019 9:15,3.04
2/10/2019 9:45,0.43
2/10/2019 10:00,1.3
2/10/2019 14:15,1.3
2/10/2019 14:30,1.08
2/10/2019 14:45,0.87
2/10/2019 15:00,0.87
2/10/2019 15:15,1.3
2/10/2019 15:30,1.08
2/10/2019 15:45,0.22
2/10/2019 16:00,0.65
2/10/2019 16:15,0.65
2/10/2019 16:30,0.87
2/10/2019 16:45,0.65
2/10/2019 17:00,1.08
2/10/2019 17:15,0.22
2/10/2019 17:30,1.3
2/10/2019 17:45,1.95
2/10/2019 18:00,0.87
2/10/2019 18:15,1.3
2/10/2019 18:30,1.74
2/10/2019 18:45,1.3
2/10/2019 19:00,1.52
2/10/2019 19:15,1.52
2/10/2019 19:30,0.65
2/10/2019 19:45,1.52
2/10/2019 20:00,1.52
2/10/2019 20:15,1.52
2/10/2019 20:30,1.08
2/10/2019 20:45,2.6
2/10/2019 21:00,3.69
2/10/2019 21:15,1.95
2/10/2019 21:30,1.08
2/10/2019 21:45,1.08
2/10/2019 22:00,1.08
2/10/2019 22:15,1.74
2/10/2019 22:30,2.6
2/10/2019 22:45,1.3
2/10/2019 23:00,1.3
2/10/2019 23:15,1.08
2/10/2019 23:30,1.52
2/10/2019 23:45,1.52
2/11/2019 0:45,1.32
2/11/2019 0:00,1.85
2/11/2019 0:15,1.06
2/11/2019 0:30,1.58
2/11/2019 1:00,1.85
2/11/2019 1:15,1.85
2/11/2019 1:30,1.06
2/11/2019 1:45,1.58
2/11/2019 2:00,1.06
2/11/2019 2:15,2.11
2/11/2019 2:30,1.58
2/11/2019 2:45,1.58
2/11/2019 3:00,1.32
2/11/2019 3:15,1.06
2/11/2019 3:30,2.11
2/11/2019 3:45,1.85
2/11/2019 4:00,1.06
2/11/2019 4:15,1.06
2/11/2019 4:30,1.32
2/11/2019 4:45,1.85
2/11/2019 5:00,2.11
2/11/2019 5:15,1.06
2/11/2019 5:30,1.32
2/11/2019 5:45,1.06
2/11/2019 6:00,1.85
2/11/2019 6:15,2.11
2/11/2019 6:30,1.32
2/11/2019 6:45,1.32
2/11/2019 7:00,1.32
2/11/2019 7:15,1.32
2/11/2019 7:30,1.85
2/11/2019 7:45,1.06
2/11/2019 8:00,1.06
2/11/2019 11:00,2.64
2/11/2019 10:15,1.85
2/11/2019 10:30,3.96
2/11/2019 10:45,4.22
2/11/2019 11:15,1.06
2/11/2019 11:30,0.53
2/11/2019 11:45,0.53
2/11/2019 12:00,0.53
2/11/2019 19:00,1.58
2/11/2019 18:15,0.79
2/11/2019 18:30,1.32
2/11/2019 18:45,0.79
2/11/2019 19:15,1.32
2/11/2019 19:30,1.85
2/11/2019 19:45,1.06
2/11/2019 20:00,1.32
2/11/2019 21:00,1.32
2/11/2019 20:15,1.06
2/11/2019 20:30,1.85
2/11/2019 20:45,1.58
2/11/2019 21:15,2.11
2/11/2019 21:30,3.17
2/11/2019 21:45,1.32
2/11/2019 22:00,2.11
2/11/2019 23:00,2.9
2/11/2019 22:15,1.85
2/11/2019 22:30,1.58
2/11/2019 22:45,1.58
2/11/2019 23:15,1.58
2/11/2019 23:30,1.06
2/11/2019 23:45,0.79
2/12/2019 0:00,1.44
2/12/2019 1:00,1.44
2/12/2019 0:15,1.44
2/12/2019 0:30,2.52
2/12/2019 0:45,1.44
2/12/2019 1:15,1.44
2/12/2019 1:30,2.16
2/12/2019 1:45,2.16
2/12/2019 2:00,1.8
2/12/2019 3:00,2.52
2/12/2019 2:15,1.08
2/12/2019 2:30,1.8
2/12/2019 2:45,2.52
2/12/2019 3:15,1.08
2/12/2019 3:30,2.16
2/12/2019 3:45,1.08
2/12/2019 4:00,3.24
2/12/2019 5:00,3.24
2/12/2019 4:15,2.16
2/12/2019 4:30,2.52
2/12/2019 4:45,1.8
2/12/2019 5:15,2.52
2/12/2019 5:30,2.88
2/12/2019 5:45,1.8
2/12/2019 6:00,1.44
2/12/2019 11:00,5.4
2/12/2019 10:15,1.44
2/12/2019 10:30,2.88
2/12/2019 10:45,4.32
2/12/2019 11:15,0.72
2/12/2019 11:30,1.08
2/12/2019 11:45,1.44
2/12/2019 12:00,2.16
2/12/2019 17:00,1.08
2/12/2019 16:15,0.72
2/12/2019 16:30,1.44
2/12/2019 16:45,2.88
2/12/2019 17:15,1.44
2/12/2019 17:30,0.72
2/12/2019 17:45,2.52
2/12/2019 18:00,2.16
2/12/2019 23:00,4.32
2/12/2019 22:15,2.88
2/12/2019 22:30,2.16
2/12/2019 22:45,1.8
2/12/2019 23:15,3.6
2/12/2019 23:30,2.16
2/12/2019 23:45,1.08
2/13/2019 0:00,0.93
2/13/2019 1:00,1.25
2/13/2019 0:15,0.93
2/13/2019 0:30,1.56
2/13/2019 0:45,1.09
2/13/2019 1:15,1.4
2/13/2019 1:30,1.56
2/13/2019 1:45,1.4
2/13/2019 3:15,1.25
2/13/2019 2:00,1.09
2/13/2019 2:15,0.47
2/13/2019 2:30,0.78
2/13/2019 2:45,1.25
2/13/2019 3:00,1.25
2/13/2019 3:30,0.78
2/13/2019 3:45,0.93
2/13/2019 4:00,0.93
2/13/2019 5:00,0.78
2/13/2019 4:15,1.25
2/13/2019 4:30,1.09
2/13/2019 4:45,0.93
2/13/2019 5:15,0.93
2/13/2019 5:30,1.25
2/13/2019 5:45,1.25
2/13/2019 6:00,0.93
2/13/2019 7:00,1.56
2/13/2019 6:15,0.93
2/13/2019 6:30,0.93
2/13/2019 6:45,0.93
2/13/2019 7:15,0.78
2/13/2019 7:30,0.93
2/13/2019 7:45,0.47
2/13/2019 8:00,0.62
2/13/2019 11:00,2.49
2/13/2019 10:15,0.78
2/13/2019 10:30,0.62
2/13/2019 10:45,3.27
2/13/2019 11:15,2.02
2/13/2019 11:30,0.16
2/13/2019 11:45,0.31
2/13/2019 12:00,0.78
2/13/2019 13:30,5.45
2/13/2019 12:15,0.62
2/13/2019 12:30,0.78
2/13/2019 12:45,0.16
2/13/2019 13:00,0.47
2/13/2019 13:15,0.62
2/13/2019 13:45,7.63
2/13/2019 14:00,6.54
2/13/2019 15:00,0.16
2/13/2019 14:15,0.93
2/13/2019 14:30,0.47
2/13/2019 14:45,1.09
2/13/2019 15:15,1.4
2/13/2019 15:30,0.47
2/13/2019 15:45,0.62
2/13/2019 16:00,0.93
2/13/2019 17:00,0.78
2/13/2019 16:15,1.09
2/13/2019 16:30,0.47
2/13/2019 16:45,0.16
2/13/2019 17:15,1.56
2/13/2019 17:30,1.09
2/13/2019 17:45,2.18
2/13/2019 18:00,2.02
2/13/2019 19:00,0.78
2/13/2019 18:15,0.47
2/13/2019 18:30,1.25
2/13/2019 18:45,0.62
2/13/2019 19:15,2.18
2/13/2019 19:30,1.25
2/13/2019 19:45,1.4
2/13/2019 20:00,0.62
2/13/2019 21:00,0.93
2/13/2019 20:15,0.31
2/13/2019 20:30,0.93
2/13/2019 20:45,0.93
2/13/2019 21:15,0.78
2/13/2019 21:30,2.34
2/13/2019 21:45,1.25
2/13/2019 22:00,1.4
2/14/2019 1:00,1.25
2/14/2019 0:15,2.01
2/14/2019 0:30,2.26
2/14/2019 0:45,2.01
2/14/2019 1:15,1.75
2/14/2019 1:30,1.5
2/14/2019 1:45,2.01
2/14/2019 2:00,1.75
2/14/2019 3:00,2.01
2/14/2019 2:15,1.75
2/14/2019 2:30,1.75
2/14/2019 2:45,1.5
2/14/2019 3:15,2.01
2/14/2019 3:30,1
2/14/2019 3:45,2.01
2/14/2019 4:00,1.25
2/14/2019 5:00,1.25
2/14/2019 4:15,1.75
2/14/2019 4:30,1.25
2/14/2019 4:45,1.75
2/14/2019 5:15,2.01
2/14/2019 5:30,1.75
2/14/2019 5:45,1.75
2/14/2019 6:00,1.25
2/14/2019 7:00,1.75
2/14/2019 6:15,1.5
2/14/2019 6:30,1.75
2/14/2019 6:45,2.01
2/14/2019 7:15,0.75
2/14/2019 7:30,1
2/14/2019 7:45,0.75
2/14/2019 8:00,1.5
2/14/2019 11:30,0.75
2/14/2019 10:15,1.5
2/14/2019 10:30,4.01
2/14/2019 10:45,3.76
2/14/2019 11:00,0.25
2/14/2019 11:15,0.5
2/14/2019 11:45,2.01
2/14/2019 12:00,1.75
2/14/2019 17:00,0.75
2/14/2019 16:15,0.25
2/14/2019 16:30,0.75
2/14/2019 16:45,1.5
2/14/2019 17:15,2.51
2/14/2019 17:30,1.5
2/14/2019 17:45,1.25
2/14/2019 18:00,2.01
2/14/2019 21:00,1.25
2/14/2019 20:15,1.25
2/14/2019 20:30,1.75
2/14/2019 20:45,0.75
2/14/2019 21:15,2.01
2/14/2019 21:30,1.5
2/14/2019 21:45,1.5
2/14/2019 22:00,1
2/14/2019 23:00,1.75
2/14/2019 22:15,1.5
2/14/2019 22:30,3.01
2/14/2019 22:45,1.75
2/14/2019 23:15,0.75
2/14/2019 23:30,2.01
2/14/2019 23:45,1.5
2/15/2019 0:00,1.63
2/15/2019 1:00,1.81
2/15/2019 0:15,1.09
2/15/2019 0:30,1.27
2/15/2019 0:45,1.27
2/15/2019 1:15,1.09
2/15/2019 1:30,0.91
2/15/2019 1:45,1.09
2/15/2019 2:00,1.45
2/15/2019 3:00,0.91
2/15/2019 2:15,1.27
2/15/2019 2:30,0.72
2/15/2019 2:45,1.27
2/15/2019 3:15,1.63
2/15/2019 3:30,1.63
2/15/2019 3:45,1.09
2/15/2019 4:00,0.91
2/15/2019 5:00,1.27
2/15/2019 4:15,0.72
2/15/2019 4:30,1.63
2/15/2019 4:45,1.09
2/15/2019 5:15,0.72
2/15/2019 5:30,1.45
2/15/2019 5:45,1.45
2/15/2019 6:00,1.27
2/15/2019 7:00,1.45
2/15/2019 6:15,1.81
2/15/2019 6:30,0.91
2/15/2019 6:45,1.27
2/15/2019 7:15,1.09
2/15/2019 10:45,1.09
2/15/2019 7:30,0.36
2/15/2019 7:45,1.81
2/15/2019 8:00,2.9
2/15/2019 10:15,1.09
2/15/2019 10:30,0.54
2/15/2019 11:00,0.72
2/15/2019 11:15,0.18
2/15/2019 11:30,0.72
2/15/2019 11:45,0.72
2/15/2019 12:00,1.27
2/15/2019 13:00,0.72
2/15/2019 12:15,3.26
2/15/2019 12:30,0.18
2/15/2019 12:45,0.72
2/15/2019 13:15,5.62
2/15/2019 13:30,9.24
2/15/2019 13:45,7.79
2/15/2019 14:00,0.91
2/15/2019 17:00,0.91
2/15/2019 16:15,0.91
2/15/2019 16:30,0.72
2/15/2019 16:45,0.36
2/15/2019 17:15,1.09
2/15/2019 17:30,1.27
2/15/2019 17:45,0.91
2/15/2019 18:00,0.72
2/15/2019 19:00,0.91
2/15/2019 18:15,1.09
2/15/2019 18:30,1.09
2/15/2019 18:45,1.09
2/15/2019 19:15,0.54
2/15/2019 19:30,1.45
2/15/2019 19:45,1.09
2/15/2019 20:00,1.09
2/15/2019 23:00,0.91
2/15/2019 22:15,1.27
2/15/2019 22:30,1.27
2/15/2019 22:45,0.54
2/15/2019 23:15,1.27
2/15/2019 23:30,1.09
2/15/2019 23:45,1.45
2/16/2019 0:00,1.68
2/16/2019 1:00,1.68
2/16/2019 0:15,0.84
2/16/2019 0:30,1.47
2/16/2019 0:45,1.89
2/16/2019 1:15,0.84
2/16/2019 1:30,1.47
2/16/2019 1:45,1.47
2/16/2019 2:00,1.89
2/16/2019 3:00,1.47
2/16/2019 2:15,1.47
2/16/2019 2:30,1.05
2/16/2019 2:45,1.47
2/16/2019 3:15,2.1
2/16/2019 3:30,1.26
2/16/2019 3:45,1.05
2/16/2019 4:00,1.26
2/16/2019 5:00,1.26
2/16/2019 4:15,2.52
2/16/2019 4:30,2.31
2/16/2019 4:45,1.05
2/16/2019 5:15,1.26
2/16/2019 5:30,1.47
2/16/2019 5:45,2.31
2/16/2019 6:00,0.84
2/16/2019 7:00,2.1
2/16/2019 6:15,1.47
2/16/2019 6:30,1.26
2/16/2019 6:45,1.47
2/16/2019 7:15,1.05
2/16/2019 7:30,1.05
2/16/2019 7:45,0.42
2/16/2019 8:00,0.84
2/16/2019 15:00,1.26
2/16/2019 14:15,2.1
2/16/2019 14:30,0.42
2/16/2019 14:45,0.63
2/16/2019 15:15,1.26
2/16/2019 15:30,1.89
2/16/2019 15:45,0.84
2/16/2019 16:00,0.84
2/16/2019 17:00,0.84
2/16/2019 16:15,0.84
2/16/2019 16:30,1.26
2/16/2019 16:45,1.26
2/16/2019 17:15,0.63
2/16/2019 17:30,0.84
2/16/2019 17:45,1.05
2/16/2019 18:00,1.68
2/16/2019 19:00,1.68
2/16/2019 18:15,1.68
2/16/2019 18:30,1.05
2/16/2019 18:45,1.26
2/16/2019 19:15,1.89
2/16/2019 19:30,0.63
2/16/2019 19:45,1.05
2/16/2019 20:00,1.05
2/16/2019 21:00,1.05
2/16/2019 20:15,1.05
2/16/2019 20:30,4.19
2/16/2019 20:45,2.94
2/16/2019 21:15,2.1
2/16/2019 21:30,1.47
2/16/2019 21:45,1.68
2/16/2019 22:00,0.84
2/16/2019 22:15,0.84
2/16/2019 22:30,1.47
2/16/2019 22:45,2.52
2/16/2019 23:00,1.68
2/16/2019 23:15,0.84
2/16/2019 23:30,1.26
2/16/2019 23:45,1.26
2/17/2019 0:00,2.15
2/17/2019 1:00,1.44
2/17/2019 0:15,1.67
2/17/2019 0:30,1.2
2/17/2019 0:45,1.44
2/17/2019 1:15,2.63
2/17/2019 1:30,1.2
2/17/2019 1:45,1.67
2/17/2019 2:00,0.96
2/17/2019 3:00,1.67
2/17/2019 2:15,1.2
2/17/2019 2:30,2.39
2/17/2019 2:45,1.2
2/17/2019 3:15,0.96
2/17/2019 3:30,1.67
2/17/2019 3:45,2.39
2/17/2019 4:00,1.2
2/17/2019 5:00,2.39
2/17/2019 4:15,1.91
2/17/2019 4:30,0.96
2/17/2019 4:45,1.67
2/17/2019 5:15,1.44
2/17/2019 5:30,2.15
2/17/2019 5:45,1.91
2/17/2019 6:00,1.91
2/17/2019 11:00,1.67
2/17/2019 10:15,2.63
2/17/2019 10:30,2.87
2/17/2019 10:45,1.2
2/17/2019 11:15,1.67
2/17/2019 11:30,0.96
2/17/2019 11:45,0.96
2/17/2019 12:00,0.72
2/17/2019 13:00,0.96
2/17/2019 12:15,0.96
2/17/2019 12:30,0.96
2/17/2019 12:45,0.48
2/17/2019 13:15,0.48
2/17/2019 13:30,1.67
2/17/2019 13:45,1.2
2/17/2019 14:00,0.48
2/17/2019 17:00,0.24
2/17/2019 16:15,1.67
2/17/2019 16:30,0.72
2/17/2019 16:45,0.96
2/17/2019 17:15,1.44
2/17/2019 17:30,1.67
2/17/2019 17:45,1.2
2/17/2019 18:00,1.2
2/17/2019 19:00,1.2
2/17/2019 18:15,0.72
2/17/2019 18:30,0.96
2/17/2019 18:45,1.91
2/17/2019 19:15,0.72
2/17/2019 19:30,1.2
2/17/2019 19:45,0.72
2/17/2019 20:00,1.67
2/17/2019 21:00,0.96
2/17/2019 20:15,1.44
2/17/2019 20:30,0.96
2/17/2019 20:45,1.44
2/17/2019 21:15,1.44
2/17/2019 21:30,1.91
2/17/2019 21:45,1.2
2/17/2019 22:00,2.39
2/17/2019 23:30,1.91
2/17/2019 22:15,0.72
2/17/2019 22:30,1.2
2/17/2019 22:45,1.67
2/17/2019 23:00,0.96
2/17/2019 23:15,0.96
2/17/2019 23:45,1.44
2/18/2019 0:00,1.11
2/18/2019 1:00,1.11
2/18/2019 0:15,1.11
2/18/2019 0:30,0.74
2/18/2019 0:45,1.3
2/18/2019 1:15,1.48
2/18/2019 1:30,1.48
2/18/2019 1:45,0.74
2/18/2019 2:00,0.93
2/18/2019 3:00,0.74
2/18/2019 2:15,0.93
2/18/2019 2:30,1.48
2/18/2019 2:45,1.67
2/18/2019 3:15,0.93
2/18/2019 3:30,1.11
2/18/2019 3:45,1.48
2/18/2019 4:00,1.48
2/18/2019 5:30,1.3
2/18/2019 4:15,2.6
2/18/2019 4:30,1.3
2/18/2019 4:45,2.04
2/18/2019 5:00,1.48
2/18/2019 5:15,1.11
2/18/2019 5:45,0.93
2/18/2019 6:00,0.74
2/18/2019 7:00,1.3
2/18/2019 6:15,1.11
2/18/2019 6:30,0.93
2/18/2019 6:45,0.93
2/18/2019 7:15,0.37
2/18/2019 7:30,0.37
2/18/2019 7:45,1.11
2/18/2019 8:00,0.19
2/18/2019 9:00,9.83
2/18/2019 8:15,1.3
2/18/2019 8:30,0.74
2/18/2019 8:45,5.01
2/18/2019 9:15,6.68
2/18/2019 9:30,0.93
2/18/2019 9:45,1.86
2/18/2019 10:00,3.15
2/18/2019 11:00,0.19
2/18/2019 10:15,2.04
2/18/2019 10:30,0.93
2/18/2019 10:45,0.56
2/18/2019 11:15,0.37
2/18/2019 11:30,1.11
2/18/2019 11:45,2.6
2/18/2019 12:00,2.78
2/18/2019 15:00,1.48
2/18/2019 14:15,0.93
2/18/2019 14:30,0.56
2/18/2019 14:45,0.56
2/18/2019 15:15,0.93
2/18/2019 15:30,1.3
2/18/2019 15:45,0.19
2/18/2019 19:15,1.11
2/18/2019 16:00,0.56
2/18/2019 18:15,0.93
2/18/2019 18:30,0.74
2/18/2019 18:45,0.74
